area,geom
103247.28843403142,"POLYGON((126.916090270702 37.4854751792661, 126.916886309724 37.4853455648432, 126.917991927194 37.4865459495248, 126.91777182972 37.4898938295534, 126.917660700676 37.4898626137386, 126.917428794297 37.4897957208568, 126.917334125191 37.4897691910721, 126.917276194494 37.4897519677116, 126.917140374901 37.4897082353636, 126.916652751943 37.4895538691777, 126.916485179465 37.4894726586904, 126.916142442576 37.489305447204, 126.91587563736 37.4891760146574, 126.915663382336 37.4890733718509, 126.915557786156 37.4890223345058, 126.915287625377 37.4888923305548, 126.915000694131 37.4887550065934, 126.91486172737 37.4886878883604, 126.914831352287 37.4886718192654, 126.914488632876 37.4884958722832, 126.914302807739 37.4883994665821, 126.916090270702 37.4854751792661))"
19460.397276157404,"MULTIPOLYGON(((127.048390591063 37.5974962536776, 127.048556406182 37.5976258789097, 127.048660719992 37.5977883026703, 127.04868161057 37.5978037732243, 127.04883416859 37.5978665017205, 127.048846386556 37.5978839578853, 127.049048950158 37.5981246012971, 127.049056384421 37.5981338964541, 127.049099067721 37.5982828568932, 127.049142895332 37.598396975817, 127.049128428928 37.5987430494288, 127.049264749751 37.5989457516907, 127.049291998135 37.5989862669023, 127.049295795092 37.5989916982958, 127.049296509213 37.598992824236, 127.049320764732 37.5990280158397, 127.049376552228 37.5991085141255, 127.049399574959 37.5991459496608, 127.04940117343 37.5991487690906, 127.049745675479 37.5997571350047, 127.049918355391 37.5998111143159, 127.050437876108 37.6001053775346, 127.050391581908 37.6004074785494, 127.050022022363 37.6002680244956, 127.049103201884 37.599647173953, 127.048390591063 37.5974962536776)), ((127.051590850576 37.6008600135075, 127.051686854574 37.6007763470922, 127.051708239346 37.600749867115, 127.051790535863 37.6005037555586, 127.051799550717 37.6004882638171, 127.052082945572 37.600151958873, 127.052084539592 37.6001480208932, 127.052096046308 37.6001502684214, 127.052579155667 37.6002562052629, 127.052808501913 37.6003067861363, 127.053148300814 37.6003788561334, 127.05227229231 37.6010659189231, 127.052086747913 37.6010471314606, 127.051590850576 37.6008600135075)))"
555422.98500670027,"POLYGON((127.049999027573 37.5907920935111, 127.053762558793 37.591217351276, 127.055756612378 37.5961036807818, 127.055287360654 37.5987010882098, 127.053148300814 37.6003788561334, 127.052808501913 37.6003067861363, 127.052579155667 37.6002562052629, 127.052096046308 37.6001502684214, 127.052084539592 37.6001480208932, 127.051799550717 37.6004882638171, 127.051790535863 37.6005037555586, 127.051708239346 37.600749867115, 127.051686854574 37.6007763470922, 127.051590850576 37.6008600135075, 127.050391581908 37.6004074785494, 127.050437876108 37.6001053775346, 127.049918355391 37.5998111143159, 127.049745675479 37.5997571350047, 127.049399574959 37.5991459496608, 127.049376552228 37.5991085141255, 127.049320764732 37.5990280158397, 127.049295795092 37.5989916982958, 127.049291998135 37.5989862669023, 127.049264749751 37.5989457516907, 127.049128428928 37.5987430494288, 127.049142895332 37.598396975817, 127.049099067721 37.5982828568932, 127.049056384421 37.5981338964541, 127.049048950158 37.5981246012971, 127.048846386556 37.5978839578853, 127.04883416859 37.5978665017205, 127.04868161057 37.5978037732243, 127.048660719992 37.5977883026703, 127.048556406182 37.5976258789097, 127.048390591063 37.5974962536776, 127.047726006285 37.595490177644, 127.049999027573 37.5907920935111))"
208361.38501389476,"POLYGON((127.040255475985 37.4630855817593, 127.042716559522 37.462141078561, 127.047249213298 37.4660238297738, 127.04488749284 37.4683971272928, 127.044147588225 37.4681939871479, 127.040147957117 37.4634837616811, 127.040255475985 37.4630855817593))"
120930.09384808419,"POLYGON((127.03909904887 37.5199397237674, 127.039924847209 37.5201929346604, 127.038935357337 37.5256191694442, 127.038382172211 37.5258790998043, 127.036565449906 37.5260722159549, 127.035724219667 37.5256684254399, 127.03909904887 37.5199397237674))"
34667.860339785759,"POLYGON((126.955494320483 37.5393486794801, 126.955627736261 37.539418724928, 126.955733950898 37.5394702939255, 126.95606620519 37.5399642743615, 126.956143959132 37.540023715714, 126.956159508946 37.5400372365766, 126.956168160248 37.5400448442767, 126.956223122111 37.5400921674812, 126.956229127096 37.5400975216803, 126.956235313122 37.5401028759485, 126.956261821515 37.5401256902324, 126.956267644281 37.5401330085235, 126.956321708921 37.5402048293261, 126.95640915521 37.5403101617622, 126.956563028331 37.5404968970833, 126.956639529128 37.5405909717801, 126.956639698185 37.5406109648684, 126.956520834027 37.5407052355344, 126.95658709574 37.5407601672461, 126.956717869334 37.5408638310645, 126.956759711186 37.5409604243134, 126.956762005115 37.5409654887604, 126.956777546655 37.5409933713562, 126.956785141626 37.5410080153608, 126.95681586217 37.5410646183295, 126.956821344766 37.5410733510215, 126.956831234864 37.5410910953056, 126.956832645382 37.541097573975, 126.956854370115 37.5411358653622, 126.956895501962 37.5412282326356, 126.956950587114 37.5413558069333, 126.956935016938 37.5413757850678, 126.956930249584 37.5413819820957, 126.956964655783 37.541482230485, 126.956934950214 37.5414878504767, 126.956958251941 37.5415574068732, 126.956962839857 37.5415675447684, 126.956986662469 37.5416365337297, 126.957312550008 37.5418669768403, 126.957438746451 37.5419278319832, 126.957874283903 37.5420955242568, 126.958176139401 37.5423118735746, 126.958206607273 37.5425146080087, 126.958350204613 37.5427587754171, 126.958341894947 37.5427660884359, 126.958250098053 37.5428173032741, 126.95820553493 37.5428426318484, 126.958090747408 37.542909317173, 126.958078196567 37.5429129705852, 126.957584698465 37.5429738843021, 126.957538737887 37.5430381124522, 126.956373972762 37.5427348508965, 126.955494320483 37.5393486794801))"
196049.9053675558,"POLYGON((126.958251690833 37.5367808924208, 126.958477991402 37.5369265523014, 126.960268941574 37.5409105026849, 126.959062511926 37.5434348255901, 126.957538796292 37.5430381276584, 126.957584487517 37.5429742759188, 126.958077985575 37.5429133622062, 126.958090536414 37.5429097087944, 126.958205323926 37.5428430234757, 126.958249887045 37.5428176949037, 126.958341683931 37.5427664800701, 126.958349993596 37.542759167052, 126.958206396267 37.5425149996672, 126.958175928397 37.5423122652525, 126.957874072925 37.5420959159563, 126.957438535511 37.5419282236999, 126.95731233908 37.5418673685631, 126.956986451569 37.5416369254754, 126.956962628958 37.5415679365207, 126.956958041043 37.5415577986265, 126.956934739317 37.5414882422367, 126.956964444884 37.5414826222454, 126.956930038688 37.5413823738658, 126.956934806041 37.5413761768385, 126.956950376216 37.5413561987058, 126.956895291068 37.5412286244204, 126.956854159224 37.541136257156, 126.956832434493 37.5410979657725, 126.956831023975 37.5410914871037, 126.956821133878 37.5410737428213, 126.956815651283 37.5410650101301, 126.956784930741 37.5410084071669, 126.956777335771 37.5409937631637, 126.956761794232 37.5409658805707, 126.956759500303 37.5409608161241, 126.956717658454 37.5408642228846, 126.956586884871 37.5407605590764, 126.956520623164 37.5407056273701, 126.956639487312 37.5406113567128, 126.956639318254 37.5405913636263, 126.956562817463 37.5404972889388, 126.956408944355 37.5403105536358, 126.956321498073 37.54020522121, 126.956267433438 37.5401334004144, 126.956261610673 37.540126082124, 126.956235102282 37.5401032678424, 126.956228916257 37.5400979135747, 126.956222911272 37.5400925593762, 126.956167949413 37.5400452361763, 126.956159298112 37.540037628477, 126.956143748299 37.5400241076157, 126.956065994365 37.5399646662691, 126.9557337401 37.5394706858811, 126.955627525473 37.5394191168888, 126.955494471668 37.539349261484, 126.954930693202 37.5371788632113, 126.958251690833 37.5367808924208))"
72534.016499850739,"POLYGON((126.948996019417 37.4823919902913, 126.951121363636 37.4813293181818, 126.951441152305 37.481828987976, 126.951643703704 37.4834088888889, 126.950978516006 37.4854044519805, 126.948963536117 37.4840811219338, 126.948996019417 37.4823919902913))"
116589.80087207472,"POLYGON((127.020961760563 37.5166047183099, 127.022152346527 37.514473840022, 127.022854294479 37.514363006135, 127.02323878013 37.5208992622076, 127.022806718872 37.5209254874736, 127.0217714247 37.5208192208868, 127.020511877323 37.5179543680297, 127.020961760563 37.5166047183099))"
7216.8473988779642,"POLYGON((127.077262799667 37.6170302885683, 127.078435457367 37.6181595148701, 127.077727203259 37.6179151260402, 127.077697108933 37.6179047301358, 127.077698342393 37.6179036031141, 127.077696223438 37.6179027575602, 127.077730169897 37.6178697957983, 127.077728922812 37.617868670378, 127.077730348531 37.617867254918, 127.07757306342 37.6177423453455, 127.077499513842 37.6178260217276, 127.077493868419 37.6178325034115, 127.077255211692 37.6177510009514, 127.076516606404 37.6174989187976, 127.076517306954 37.6174972245091, 127.076527538908 37.6174673775316, 127.076525590447 37.6174670994661, 127.076527363913 37.6174623051226, 127.076351315065 37.6174332715287, 127.077262799667 37.6170302885683))"
49361.547096214941,"POLYGON((127.076351313694 37.6174332721346, 127.076527365197 37.6174623062744, 127.07652559193 37.6174671004594, 127.076517308338 37.6174972256608, 127.077255213076 37.6177510020503, 127.07749386967 37.617832504405, 127.077499514667 37.6178260227741, 127.077573064671 37.6177423460002, 127.077730349782 37.6178672555727, 127.077696224788 37.6179027586592, 127.077727204709 37.6179151271391, 127.078435458454 37.6181595159167, 127.078454279578 37.6181776395939, 127.076857209688 37.6200438785667, 127.074617798434 37.6181996575342, 127.076351313694 37.6174332721346))"
359844.34528594126,"POLYGON((126.942412705479 37.4580202568493, 126.950870788762 37.4727647533819, 126.949056989895 37.4735833067472, 126.948264589508 37.4737844197731, 126.947286361741 37.4734069646419, 126.941934498286 37.4591353287628, 126.942412705479 37.4580202568493))"
39241.909129284286,"POLYGON((127.058499407542 37.5121856455238, 127.060198514443 37.5116049381018, 127.060287230561 37.5142959936956, 127.058079842013 37.5135800838963, 127.058499407542 37.5121856455238))"
173029.99834996706,"POLYGON((127.060594537519 37.5927963940806, 127.062842476434 37.5920960746495, 127.062889517801 37.5921233399195, 127.063029301267 37.5922975528112, 127.064794417746 37.5975262940791, 127.064300305857 37.5990740750298, 127.063953368299 37.5994864308994, 127.063028637387 37.5999821147253, 127.060536817126 37.5929256325699, 127.060594537519 37.5927963940806))"
671492.83280480606,"POLYGON((127.109844183099 37.5984256181534, 127.113702241308 37.5933600138114, 127.114268385806 37.5934160456199, 127.114454006538 37.5934330409271, 127.115028202807 37.5934902071987, 127.115181807212 37.5935103315289, 127.115413246769 37.593530948203, 127.115485457842 37.5935486098698, 127.115526872307 37.5935601204914, 127.115690091091 37.59362528407, 127.116664484658 37.5940165448871, 127.116751260622 37.5946454550268, 127.116877481039 37.5954970496503, 127.116443135435 37.5961923569273, 127.116126468238 37.5966817276698, 127.115726697336 37.5973144883779, 127.115489239303 37.5976542804969, 127.115178845596 37.5980774743159, 127.11447064421 37.5990546036742, 127.11445843388 37.599059958188, 127.114063858261 37.5995209626695, 127.114040204569 37.5997929739738, 127.114022245496 37.599966430317, 127.114081929151 37.6001209460504, 127.114099991041 37.6001285331202, 127.114756452976 37.6006130303874, 127.114964233311 37.6007662772541, 127.115102388908 37.6009759021973, 127.115293750599 37.6012702221344, 127.115383846012 37.6014041564377, 127.115584446615 37.6017181894785, 127.115632580866 37.6018408928316, 127.115706558995 37.601964715411, 127.115722700817 37.6021085687012, 127.116377719543 37.6026673892254, 127.116368512831 37.6026673981844, 127.116447525043 37.6027275699767, 127.116574724155 37.6028254369101, 127.116739111068 37.6029514141009, 127.116871808493 37.6030526450168, 127.116944440405 37.6032265717421, 127.117015829583 37.6033948684933, 127.117022854604 37.6034054114796, 127.110815705882 37.6066459647059, 127.108065691789 37.6050126230022, 127.109844183099 37.5984256181534))"
30199.146910971682,"POLYGON((126.92872005305 37.5115749734748, 126.927989276127 37.5151438840296, 126.927621530945 37.5145769435396, 126.926913262032 37.512478368984, 126.92872005305 37.5115749734748))"
121732.77952704251,"POLYGON((127.115803265306 37.4893488046647, 127.117284173693 37.4863446762226, 127.117782460986 37.4857782022472, 127.11799184565 37.4856953687538, 127.119930123981 37.4865276238564, 127.119445380662 37.4902324477996, 127.119125295336 37.4902904498385, 127.118130467115 37.4900707483206, 127.115795135809 37.4893671928133, 127.115803265306 37.4893488046647))"
180249.47406322754,"POLYGON((126.862253727366 37.5622348041111, 126.863979907643 37.560674602707, 126.869079899389 37.5611135364228, 126.869517529345 37.5617452377755, 126.869349783303 37.5618267474932, 126.86906021932 37.5619669231665, 126.868950838014 37.562019165864, 126.868516019443 37.5621881798424, 126.868164738084 37.5623260312998, 126.867567994711 37.5625528554108, 126.866774641178 37.562852648586, 126.866544226765 37.5629441781113, 126.866291133219 37.5630525747451, 126.864652469715 37.5640048872783, 126.863825143396 37.5644898913458, 126.86348924477 37.5647088356905, 126.863041455178 37.5649971861506, 126.862654561448 37.5652464766229, 126.861917786179 37.5657228521018, 126.861559615057 37.565954004779, 126.862253727366 37.5622348041111))"
937814.17870867706,"POLYGON((126.861559670067 37.5659537100385, 126.861917988393 37.5657224623614, 126.862654763731 37.5652460868393, 126.863041657497 37.5649967963444, 126.86348944713 37.5647084458581, 126.863825345788 37.5644895014935, 126.864652672184 37.5640044973823, 126.866291335841 37.5630521847632, 126.86654442941 37.5629437881199, 126.866774843844 37.5628522585866, 126.86756819745 37.5625524653852, 126.868164940878 37.5623256412544, 126.868516222269 37.5621877897849, 126.86895104088 37.5620187757917, 126.869060422196 37.5619665330896, 126.869349986206 37.5618263574038, 126.86951737826 37.5617450196933, 126.872645475122 37.5662599435849, 126.868444349464 37.5750618141713, 126.868292876044 37.5751936331457, 126.86566383687 37.5771544634103, 126.861552674135 37.5659911938128, 126.861559670067 37.5659537100385))"
249146.48923072717,"POLYGON((127.044921178603 37.6405405298771, 127.046657000123 37.6395086723849, 127.046766491113 37.6397093973122, 127.04674967407 37.6397223602564, 127.046633589469 37.639801807713, 127.046625097393 37.6398108113831, 127.046597881178 37.6398834680192, 127.046597544 37.6399068394434, 127.046623793815 37.6399972064853, 127.046620987171 37.6400400039735, 127.046490675631 37.6402959853314, 127.046478841217 37.6403427324286, 127.046491517555 37.6405271391995, 127.046508049368 37.6406417286691, 127.046541257633 37.6408100904895, 127.046547876852 37.6409266474682, 127.046522246195 37.6409998616295, 127.046524409782 37.6410544869348, 127.046569417243 37.6411172587938, 127.046586597151 37.641141182235, 127.046717306749 37.641223057684, 127.046749518816 37.6412230453406, 127.047418895345 37.641206971676, 127.046164916553 37.6470637426894, 127.04058000231 37.6445339905934, 127.044921178603 37.6405405298771))"
15500.98877319647,"POLYGON((127.047418894155 37.6412069772347, 127.046749518741 37.6412230508725, 127.046717306673 37.6412230632159, 127.046586597075 37.6411411877669, 127.046569417167 37.6411172643257, 127.046524409706 37.6410544924667, 127.046522246119 37.6409998671613, 127.046547876776 37.6409266530001, 127.046541257557 37.6408100960213, 127.046508049292 37.6406417342009, 127.046491517479 37.6405271447313, 127.046478841141 37.6403427379605, 127.046490675555 37.6402959908632, 127.046620987095 37.6400400095053, 127.046623793739 37.6399972120171, 127.046597543924 37.6399068449752, 127.046597881102 37.639883473551, 127.046625097317 37.6398108169149, 127.046633589393 37.6398018132448, 127.046749673994 37.6397223657881, 127.046766491037 37.6397094028439, 127.046656997787 37.6395086737732, 127.047214033514 37.6391775329371, 127.047546269634 37.6406120112412, 127.047418894155 37.6412069772347))"
64542.936857393419,"POLYGON((126.966495122338 37.5560983371804, 126.968411747573 37.5561586084142, 126.97018 37.5581233333333, 126.97018 37.5582909215017, 126.970057323176 37.5584127609412, 126.966928362573 37.5583239961014, 126.966033871758 37.5566129957223, 126.966495122338 37.5560983371804))"
320147.24831673817,"POLYGON((127.015741493554 37.6667590637522, 127.015741213466 37.6667476067215, 127.015748609385 37.6665451662315, 127.01572929816 37.6664930739003, 127.015720974662 37.6664711186311, 127.015499718066 37.6661467947131, 127.015477753902 37.6660932970805, 127.015470134312 37.666076404734, 127.015366271758 37.6656014422839, 127.015374230817 37.6655544196065, 127.015763560935 37.6650686945096, 127.015786560209 37.6649684584428, 127.015792585351 37.6649425547293, 127.015735532226 37.664772223534, 127.01564852909 37.6645078523939, 127.015612566187 37.6644433829817, 127.015587058882 37.6644098788754, 127.015459341357 37.6642417990206, 127.015332157376 37.6640754225831, 127.015322766407 37.6640396640959, 127.015321530047 37.6640348800183, 127.015339010343 37.6637493775799, 127.015366446067 37.6636719535455, 127.015511652166 37.6636677109011, 127.015534839151 37.6635987202098, 127.01556527351 37.6634376769072, 127.015951291297 37.6632929070328, 127.015991658501 37.6632194186249, 127.015970883386 37.6629809425037, 127.01597987491 37.6627680863645, 127.016176217044 37.6625388719933, 127.016652518381 37.6622071458391, 127.016766205523 37.6622141678606, 127.016943112574 37.6622307043298, 127.016898831351 37.6621688226021, 127.016787603734 37.6620519898063, 127.016748980896 37.6620024412373, 127.016509145219 37.6616730577823, 127.016499577732 37.6616620761785, 127.016247732404 37.6614554420466, 127.016237814698 37.6614501009004, 127.016203799223 37.6614309594429, 127.016026703898 37.6613676338212, 127.015945949106 37.6613417407222, 127.015880790819 37.6613231616845, 127.015537959842 37.6613296808658, 127.015335733362 37.6613556077206, 127.015305622891 37.6613696845612, 127.015238875859 37.6614001002116, 127.015195497348 37.6614296750536, 127.015138471949 37.6614533322153, 127.014895199278 37.6616231307172, 127.014828094823 37.6616879002033, 127.014666274691 37.6618667075479, 127.014553313076 37.6619855316079, 127.014521437618 37.6620156636372, 127.014527995496 37.6619931385684, 127.014659123604 37.6614823800708, 127.014604567131 37.6614291745611, 127.014607925479 37.661385809869, 127.014609870525 37.6613616009279, 127.014613901852 37.6611484660292, 127.014613366206 37.661131293472, 127.014602184384 37.6609615152272, 127.014595618087 37.6608722654172, 127.014591003947 37.6607993411442, 127.014590205277 37.6607863584199, 127.019646450067 37.661838603848, 127.020096248779 37.6630793357401, 127.020877735212 37.6705943845256, 127.015741493554 37.6667590637522))"
291706.043278259,"POLYGON((127.008423292732 37.6595026415233, 127.014590204039 37.6607863581622, 127.014591002663 37.6607993400973, 127.014595616737 37.6608722644231, 127.014602183001 37.6609615141803, 127.014613364723 37.6611312924779, 127.014613900402 37.6611484649824, 127.014609869174 37.6613615998282, 127.014607924096 37.6613858092137, 127.014604565714 37.6614291734615, 127.01465912232 37.6614823789183, 127.014527994245 37.6619931375215, 127.014521436135 37.6620156625903, 127.014553311726 37.6619855305082, 127.014666273407 37.6618667065538, 127.014828093472 37.6616878991564, 127.014895197961 37.6616231295648, 127.015138471125 37.6614533312212, 127.015195496031 37.6614296740596, 127.015238874508 37.6614000990592, 127.015305622067 37.6613696834087, 127.015335732045 37.6613556066738, 127.015537958591 37.6613296798189, 127.015880789568 37.6613231605848, 127.015945948281 37.6613417397281, 127.016026703073 37.661367632827, 127.016203798399 37.661430958396, 127.016237813447 37.6614500998535, 127.016247731153 37.6614554413912, 127.016499576282 37.6616620750789, 127.016509143835 37.6616730567354, 127.016748979446 37.6620024400848, 127.016787602483 37.6620519886539, 127.016898829968 37.6621688215025, 127.016943111124 37.6622307036129, 127.016766204173 37.6622141667082, 127.016652517097 37.6622071447394, 127.016176215561 37.662538871338, 127.015979873459 37.6627680852648, 127.015970881903 37.6629809414041, 127.01599165725 37.663219417578, 127.015951289914 37.6632929059331, 127.015565272259 37.6634376759131, 127.015534837767 37.6635987195545, 127.015511650749 37.6636677098542, 127.015366444783 37.6636719525514, 127.015339009026 37.6637493764275, 127.015321528697 37.6640348789714, 127.015322764957 37.6640396629962, 127.015332155892 37.6640754215363, 127.01545933994 37.6642417983652, 127.015587057565 37.6644098778285, 127.015612564869 37.6644433819876, 127.015648527806 37.664507851347, 127.015735530975 37.6647722225399, 127.015792584034 37.6649425536824, 127.015786559384 37.6649684573959, 127.015763559485 37.6650686934628, 127.015374229466 37.6655544185068, 127.01536627044 37.6656014412371, 127.015470132928 37.6660764040786, 127.015477752552 37.6660932964251, 127.015499716582 37.6661467936134, 127.015720973278 37.6664711175315, 127.015729296677 37.666493073245, 127.01574860856 37.6665451651845, 127.015741212015 37.6667476057275, 127.015741492119 37.6667590626804, 127.005678638243 37.6592431602067, 127.008423292732 37.6595026415233))"
243767.25424812577,"POLYGON((127.032550896047 37.6232448905151, 127.039447872928 37.6244348618784, 127.036300055679 37.6282384743875, 127.032153501839 37.6272815773474, 127.031885084055 37.6255110202904, 127.031826579909 37.6243579567485, 127.032550896047 37.6232448905151))"
284611.79783627746,"POLYGON((126.975826695576 37.5802727464471, 126.976073612182 37.5803214842347, 126.976178931614 37.5896949136173, 126.973925640584 37.5881051976998, 126.970674891158 37.583027384728, 126.975826695576 37.5802727464471))"
262457.67932235618,"POLYGON((127.00756114483 37.6078262987409, 127.012215602678 37.6093927028242, 127.012158970916 37.6132106273927, 127.007999420103 37.6139501030928, 127.006059524828 37.6095160567486, 127.00756114483 37.6078262987409))"
137441.90125323774,"POLYGON((126.819345334267 37.5734760793292, 126.822480276475 37.570712065398, 126.823128011039 37.5706094265163, 126.82343650337 37.5707718266639, 126.82177993523 37.5777745919839, 126.819315150274 37.5737978622624, 126.819345334267 37.5734760793292))"
4648017.81656601,"POLYGON((127.083131562911 37.6685954910127, 127.092621701852 37.661281409349, 127.093256816377 37.6619742391028, 127.094142115837 37.6632988251944, 127.095410635463 37.6638896448353, 127.094680006319 37.664921279683, 127.094580629535 37.6661723050426, 127.094979291894 37.6676000317671, 127.096237357469 37.6688294146183, 127.096447255276 37.6696891065093, 127.096012967458 37.6700794144378, 127.095773599931 37.6705610586021, 127.095748703627 37.6706196416875, 127.095805709179 37.6711599000936, 127.09572040302 37.6713477668269, 127.096018930696 37.6718503786885, 127.095750767125 37.6726730182954, 127.09514691907 37.6728914173158, 127.094919393847 37.6730839010745, 127.094614625795 37.6735363128324, 127.094275437193 37.6746599835319, 127.093962772463 37.6756172318958, 127.094014367855 37.6757970975869, 127.093885843547 37.6761429460808, 127.093853724226 37.6766593448321, 127.09353004222 37.6767387121093, 127.093339998029 37.6768835737655, 127.092967904943 37.6773453317922, 127.09261435414 37.6774745612707, 127.092574562117 37.6775278034065, 127.092479596303 37.6776430298569, 127.092189588104 37.678030112024, 127.091941536378 37.6786925161695, 127.091946561687 37.6791902987781, 127.09217420062 37.6792095490257, 127.092530776698 37.6795172982568, 127.092794805616 37.6800452790401, 127.092966794781 37.6811975508138, 127.092919049664 37.6815514981317, 127.093392245809 37.6821896933484, 127.093883220609 37.6827417217799, 127.094148815668 37.68308049424, 127.094287577202 37.6834185377446, 127.095809833613 37.6846403976266, 127.096045245948 37.6851965581842, 127.096423111862 37.685637441314, 127.096425145512 37.6862641817881, 127.096295218902 37.6871697608595, 127.096080747639 37.6879070431785, 127.095584822708 37.6883950895062, 127.095995958191 37.6890710466707, 127.095629396595 37.6891990250884, 127.095097140384 37.689384850097, 127.094289386577 37.689131811238, 127.093036720447 37.6899664658895, 127.092384243208 37.6899331840345, 127.090551884256 37.6895702470874, 127.08845358221 37.6899026398339, 127.086530627143 37.689912203853, 127.08517719978 37.6903898478422, 127.085030963998 37.6905499186118, 127.08390501607 37.6917824520005, 127.083878320673 37.6927921239386, 127.083843285712 37.6942688903268, 127.081104769124 37.6961374686818, 127.07819627631 37.6959865102615, 127.075809304192 37.6954300050684, 127.075100133733 37.6952647362305, 127.073957815529 37.6927424596064, 127.07245244795 37.6877853727196, 127.083131562911 37.6685954910127))"
284382.727652545,"POLYGON((126.963297414519 37.6041000289321, 126.964916635393 37.6007663388962, 126.968360546158 37.6001044044347, 126.963402926759 37.6115620137121, 126.962092953825 37.6084768015943, 126.963297414519 37.6041000289321))"
223169.19024674554,"POLYGON((126.914860409473 37.6171995614119, 126.921800827716 37.6133495284066, 126.920658239225 37.6179779800873, 126.918274683698 37.6191298418492, 126.91557438991 37.6192917123215, 126.913593016246 37.6184589162035, 126.914860409473 37.6171995614119))"
89459.8881671662,"POLYGON((127.052911910995 37.5459753926702, 127.055498842614 37.5461223774213, 127.055531020898 37.5461877776098, 127.055613861803 37.5464610873668, 127.054375372838 37.5491280607639, 127.051726931955 37.5484961117463, 127.051666026393 37.5468059824047, 127.052911910995 37.5459753926702))"
170366.75288315673,"POLYGON((126.973772734807 37.5426507458564, 126.976060210352 37.5432746028231, 126.976738389574 37.5451930319848, 126.976323440188 37.5469341921523, 126.976033515554 37.5471169796157, 126.972663878575 37.5467925506725, 126.971026794358 37.5456500023123, 126.971003780599 37.5454925672799, 126.973772734807 37.5426507458564))"
73336.448032588058,"POLYGON((127.119540964941 37.4936207319486, 127.122122775636 37.4910823130301, 127.122546166064 37.491094904567, 127.122607769145 37.4912178737925, 127.119649424686 37.4969232523909, 127.118849365662 37.496645136635, 127.118787275864 37.4964573435651, 127.119540964941 37.4936207319486))"
314258.59899540944,"POLYGON((127.055756612378 37.5961036807818, 127.060536817126 37.5929256325699, 127.063028637387 37.5999821147253, 127.062844669971 37.600183990474, 127.055287360654 37.5987010882098, 127.055756612378 37.5961036807818))"
27621.312372035394,"POLYGON((126.899790767933 37.4800930345539, 126.902029858961 37.4814546439628, 126.901549348756 37.4829891958044, 126.901401861356 37.4828092045926, 126.901234124632 37.4826037962982, 126.901195497951 37.4825564609543, 126.90114770535 37.482498143619, 126.90109249709 37.4824305216305, 126.901039060986 37.4823651536251, 126.900975737356 37.4822873884172, 126.90093729115 37.4822406117607, 126.900914716172 37.4822127155684, 126.900875920301 37.4821653799731, 126.900858988998 37.4821445344053, 126.900848051084 37.4821312893807, 126.900825826275 37.4821036817896, 126.90081436904 37.4820898776986, 126.900768688268 37.4820338054983, 126.90071983583 37.4819737931994, 126.90067873717 37.4819239147499, 126.900628292226 37.4818627748016, 126.900594959786 37.4818222012847, 126.900526883644 37.4817396474541, 126.900483313367 37.4816866763883, 126.900367796581 37.4815457961233, 126.900314531328 37.4814804279275, 126.900262326663 37.481416745488, 126.900132519708 37.4812592472878, 126.900065326466 37.4811766849315, 126.899961994916 37.4810389141643, 126.899924086315 37.4809884795659, 126.899888985315 37.4809436876377, 126.899867303531 37.4809163506286, 126.899839788003 37.4808805752236, 126.899804339306 37.4808338007674, 126.899761139868 37.4807749191784, 126.899732397837 37.4807349079851, 126.899710190133 37.4807036331174, 126.899685319968 37.4806681392648, 126.899656580305 37.4806264431819, 126.899640548212 37.4806016518237, 126.899619743278 37.480569819527, 126.899609341008 37.4805537637222, 126.899600879542 37.4805405207146, 126.899577785661 37.4805041814291, 126.899549232757 37.4804582597837, 126.899525080005 37.4804190994395, 126.89950480923 37.4803852943896, 126.899486840661 37.4803545907688, 126.899476091042 37.4803362731383, 126.89947601247 37.4803361396713, 126.899790767933 37.4800930345539))"
